Gene_acc,Gene_id,C1,C2,T1,T2,Desc,pg_index
866,LdBPK_110720,6.409865523598587,7.065019214136254,7.646491948646313,7.507613030501773,"hypothetical protein, conserved",969
867,LdBPK_110740,8.449910164792211,8.641156701769413,8.197693975083924,8.755646219456679,"hypothetical protein, conserved",970
868,LdBPK_110750,7.811045218912108,7.769879281205094,7.696164103141793,7.985803567163275,"hypothetical protein, conserved",971
869,LdBPK_110760,8.885994104784572,9.066363202258495,8.650511506184857,9.128754572690688,"hypothetical protein, conserved",972
870,LdBPK_110770,7.6694377594224,8.13681565772685,7.554319527918783,8.322591387701337,"40S ribosomal protein S21, putative (fragment)",973
871,LdBPK_110780,9.80113605275595,9.512337462332935,9.553992193099424,9.23598270348184,"40S ribosomal protein S21, putative (fragment)",974
872,LdBPK_110790,5.0,7.66897265648009,5.0,6.880207442958833,"hypothetical protein, conserved",975
873,LdBPK_110810,7.618037631658733,8.168644776887817,7.504158112255195,8.18915330296189,"hypothetical protein, conserved",976
874,LdBPK_110820,10.154119525515847,10.373114381203457,10.159777672787248,10.507248513918787,"hypothetical protein, conserved",977
875,LdBPK_110830,8.22243031466049,8.829946695941636,8.359342116772368,8.734951766086887,"hypothetical protein, conserved",978
876,LdBPK_110860,7.583448166541628,7.641335272726408,7.274988681770685,7.544340943693803,"hypothetical protein, conserved",979
877,LdBPK_110870,7.960446992957393,7.771932721635344,7.762693565004856,7.76127365011151,"kinesin, putative",980
878,LdBPK_110890,8.348947065925598,8.4364012048506,8.12894825240933,8.486118638421901,"hypothetical protein, conserved",981
879,LdBPK_110900,8.398131056216696,8.373629100649667,8.134623289662438,8.720035201538588,"60S ribosomal protein L24, putative",982
880,LdBPK_110910,7.842471940918506,7.470748503380986,7.76598131292551,7.877238848563669,"ATPase, putative",983
881,LdBPK_110920,7.8314602315077435,7.60225537988569,5.0,7.8193464840804525,"Short C-terminal domain/PUB domain containing protein, putative",984
882,LdBPK_110930,8.875142324129556,9.035629827790439,8.861701644756822,9.159296426688385,"hypothetical protein, conserved",985
883,LdBPK_110940,8.2255935481548,8.279621322484056,8.532321142082331,8.266842948700583,"hypothetical protein, unknown function",986
884,LdBPK_110950,6.707493529132081,7.81782309345134,7.3271545124094315,7.425403782148611,"hypothetical protein, conserved",987
885,LdBPK_110960,8.27293177938707,8.393908473148263,7.960328050530143,8.001906704040884,40S ribosomal protein S5 (fragment),988
886,LdBPK_110970,8.27293177938707,8.393908473148263,7.960328050530143,8.001906704040884,40S ribosomal protein S5 (fragment),988
887,LdBPK_110980,7.150879191269239,7.137069130839408,5.0,7.1853721433110405,"HIT zinc finger, putative",989
888,LdBPK_111000,10.175888540992899,10.393382140593857,10.102399399864982,10.503095800837778,"pyruvate phosphate dikinase, putative",991
889,LdBPK_111010,8.66673320249962,9.123655674438123,8.572337114448946,9.218929185088086,"inositol-1,4,5-trisphosphate (IP3) 5- phosphatase, putative",992
890,LdBPK_111030,9.123655674438123,9.238698310062986,8.819629469970796,9.310225849183503,"hypothetical protein, conserved",993
891,LdBPK_111050,6.846219552129427,7.382035062718931,5.0,7.297081737664986,"protein transport protein SEC61 subunit alpha, putative",994
892,LdBPK_111080,7.308628432599053,7.704545150653326,7.350771183053166,7.64754922221236,"zinc finger domain protein, putative",995
893,LdBPK_111090,6.746501866839509,7.387656728620143,7.329194415088451,7.090222771686575,"zinc finger domain protein, putative",996
894,LdBPK_111100,9.445292769425972,9.56943243592494,9.157063700382624,9.636628292196985,Lanosterol 14-alpha demethylase,997
895,LdBPK_111110,8.964269061027826,9.151492428425497,8.669911651840316,9.15143114366114,"60S ribosomal protein L28, putative",998
896,LdBPK_111130,8.964269061027826,9.151492428425497,8.669911651840316,9.15143114366114,"60S ribosomal protein L28, putative (fragment)",998
897,LdBPK_111120,7.852864101147486,8.624550223418318,7.774144553687519,8.556471360234148,"hypothetical protein, conserved",999
898,LdBPK_111140,9.616454507601498,9.881070664229968,9.581289584350118,9.83832006232879,"protein transport protein SEC31, putative",1000
899,LdBPK_111160,9.260548372636979,9.48832505035772,9.17461214189072,9.507086408290514,"eukaryotic release factor 3, putative",1001
900,LdBPK_291920,9.15463695951842,9.239149264858293,8.116408480629898,8.750053034106733,"40S ribosomal protein S15A, putative",1002
901,LdBPK_111180,9.15463695951842,9.239149264858293,8.116408480629898,8.750053034106733,"40S ribosomal protein S15A, putative",1002
902,LdBPK_111190,7.585314059854705,7.021767972682406,7.732562619289829,7.7530312233905745,"Organic solute transporter Ostalpha, putative",1003
903,LdBPK_111200,9.252027329652787,9.826379350232452,9.063408424975945,9.791627499835702,SKP1-like protein,1004
904,LdBPK_111270,9.025633511060699,9.296752917659447,8.964193608645175,9.369512709425736,"tatD related deoxyribonuclease, putative",1005
905,LdBPK_111290,8.036708721569886,8.348947065925598,8.227320982548845,8.36125552005815,"hypothetical protein, conserved",1006
906,LdBPK_111320,8.423737249982329,9.005094675072549,8.541654115851241,8.744402521068862,"Flagellar-associated PapD-like, putative",1007
907,LdBPK_111340,8.475118891127666,7.560062129651679,8.417255737865213,7.821310417131634,"hypothetical protein, conserved",1008
908,LdBPK_111350,5.0,5.0,5.0,5.0,"ribosomal protein L4/L1 family, putative",1009
909,LdBPK_120010,9.10971350479295,9.55683298101768,8.870081869516458,9.523759469445714,"translation initiation factor EIF-2b alpha subunit, putative",1010
910,LdBPK_120020,9.32068622098333,9.600951125994175,9.218141468157677,9.677980868888067,PITH domain-containing protein,1011
911,LdBPK_120030,9.985165909066543,10.222143969500662,9.932960550995896,9.977220446635386,"proteasome beta-1 subunit, putative",1012
912,LdBPK_120060,10.469483281434522,10.56783770320076,10.355355723394707,10.508704748138777,"hypothetical protein, conserved",1013
913,LdBPK_120060r,7.625775314447625,8.015485498154455,7.424080882717047,8.166637294231805,"WD repeat and HMG-box DNA-binding protein, putative",1014
914,LdBPK_120070,8.354089222152247,8.219505937472857,7.809478908144775,8.190191580575302,"hypothetical protein, unknown function",1015
915,LdBPK_120070r,8.418284714878135,8.380102654517165,8.331730892815457,7.918722139016594,"hypothetical protein, conserved",1016
916,LdBPK_120090,7.003546693102132,7.2979573758101095,5.0,7.313846137601028,"hypothetical protein, conserved",1017
917,LdBPK_120100,8.361822237600816,8.913962122747453,8.289321337571469,8.90659360173448,"ornithine decarboxylase, putative",1018
918,LdBPK_120105,9.758404667212629,9.835468612492718,9.564606892035647,9.787361276848648,ornithine decarboxylase,1019
919,LdBPK_120110,8.542837870748865,8.908565436336875,8.520719284749786,8.843930080013582,"hypothetical protein, conserved",1020
920,LdBPK_120120,8.268811903739781,8.511656132123303,8.198712057460401,8.444856386503542,"hypothetical protein, conserved",1021
921,LdBPK_120130,8.171580201932063,8.447824471981958,8.004192356259715,8.351022852584125,"Cell division protein kinase, putative",1022
922,LdBPK_120150,7.505584055799225,7.616296928053596,7.7974198981316665,7.595881845162044,"hypothetical protein, unknown function",1023
923,LdBPK_120155,5.0,7.561804752622913,6.2838663484734685,7.5324103732534375,"hypothetical protein, conserved",1024
924,LdBPK_120170,8.68228951621283,8.160048139552876,7.861624008455594,8.13640344813399,"ubiquitin hydrolase, putative",1025
925,LdBPK_120180,5.0,6.384944498216244,5.0,5.0,"hypothetical protein, unknown function",1026
926,LdBPK_120190,8.41520713590843,8.689974444666774,7.966207458822013,8.40138330653158,"proteasome regulatory ATPase subunittcc1l8.3, putative",1027
927,LdBPK_120200,9.05895717877731,9.520483532740792,8.930877746035563,9.51583411983874,"glyoxalase II, putative",1028
928,LdBPK_120220,7.512350811069875,7.674861140737812,7.376668185810529,8.186560828852073,"hypothetical protein, unknown function",1029
929,LdBPK_120240,7.40888414320084,7.788069335049545,7.487477756438898,7.952695599586916,"hypothetical protein, unknown function",1030
930,LdBPK_120250,8.605251160108171,8.253652948483564,8.179982425292591,8.245833335097325,"hypothetical protein, conserved",1031
931,LdBPK_120255,9.886823368843867,10.194847219631445,9.811367191822544,10.126293790693266,"cysteinyl-tRNA synthetase, putative",1032
932,LdBPK_120260,5.0,6.6747693140154265,7.094016681120422,5.0,"Helicase associated domain (HA2), putative",1033
933,LdBPK_120265,8.17475737631066,8.09173728299166,8.022964206517992,7.7302330060776905,"hypothetical protein, conserved",1034
934,LdBPK_120275,7.618550122948791,7.406148287079636,7.69930862198818,6.723414621467368,"Myotubularin-related protein, putative",1035
935,LdBPK_120280,8.620791688189824,8.483287680205095,8.437528603820681,8.431540662915426,"hypothetical protein, unknown function",1036
936,LdBPK_120300,8.984324745366388,9.173565017858662,8.938629785867567,9.396844205284742,"CCR4-NOT transcription complex subunit 2, putative",1037
937,LdBPK_120310,8.66345591797261,8.565788807262066,8.357115009510384,8.601244924810521,"Glutathione S-transferase, N-terminal domain containing protein, putative",1038
938,LdBPK_120330,8.554949256238892,8.694833253319063,8.527642787756754,8.853509611601758,"pumillio protein 4, putative",1039
939,LdBPK_120340,8.740678425227454,8.837392709122602,8.6171681519738,8.580080643863008,"hypothetical protein, conserved",1040
940,LdBPK_120350,9.666096585412431,9.910277471004973,9.49464151028204,9.896994429869139,"3'-nucleotidase/nuclease, putative",1041
941,LdBPK_120360,7.0339060370266875,7.328236854094916,7.253289532254802,7.425892724087038,hypothetical protein,1042
942,LdBPK_120370,9.400676112787211,9.167080919673257,9.365075958528465,9.266372831224603,"Eukaryotic protein of unknown function (DUF866), putative",1043
943,LdBPK_120390,7.785835031358666,8.043165720207453,8.039017321997411,8.326602091963649,"hypothetical protein, conserved",1044
944,LdBPK_120400,7.752670618812807,7.643452676486188,7.66356901549458,7.779213970563018,"hypothetical protein, conserved",1045
945,LdBPK_120410,9.03734680356809,9.221257707120909,8.941392159191468,9.213358353624391,"hypothetical protein, unknown function",1046
946,LdBPK_120450,7.759403411038759,7.658011396657113,7.1762649421141465,7.911658224161994,"hypothetical protein, unknown function",1047
947,LdBPK_120470,9.127784876362172,9.129625452035684,9.008131562240662,9.078746734273608,"WW domain containing protein, putative",1048
948,LdBPK_120480,8.156609718165699,8.621799224002668,8.244202876082985,8.880241775895481,"vacuolar ATP synthase subunit, putative",1049
949,LdBPK_120490,10.505190691519182,10.780166038963028,10.409408949974859,10.800311455779873,glucose-6-phosphate isomerase,1050
950,CON__Q3ZBD7,10.505190691519182,10.780166038963028,10.409408949974859,10.800311455779873,,1050
951,LdBPK_120500,8.192762535405686,8.386802063298544,8.130205069581068,8.38307895381209,Present in the outer mitochondrial membrane proteome 18,1051
952,LdBPK_120520,6.831530649162297,6.7178618166639135,5.0,6.665590370927067,"hypothetical protein, conserved",1052
953,LdBPK_120530,8.394696777891884,8.548291122544448,8.298154151323185,8.427031452451656,"Fusaric acid resistance protein-like, putative",1053
954,LdBPK_120550,8.908720867878593,9.29176832417152,8.63297327967893,8.807819053058967,"hypothetical protein, conserved",1054
955,LdBPK_120560,5.0,7.237568870198198,5.0,5.0,"TPR repeat, putative",1055
956,LdBPK_120570,7.965681371431835,8.304770488523259,8.06043340670274,8.33136655178578,"hypothetical protein, conserved",1056
957,LdBPK_120580,10.3282980381306,10.6045824172312,10.289967791686733,10.597344099017223,"alanine aminotransferase, putative",1057
958,LdBPK_120600,8.046456142412591,8.142639707832418,8.084933574936716,8.595859818764417,"hypothetical protein, conserved",1058
959,LdBPK_120610,8.822331563082315,8.963957735423843,8.819517613866543,8.846652510660974,"ser/thr protein phosphatase, putative",1059
960,LdBPK_120620,10.057057208637422,10.296050601788739,9.84128436981509,10.175453826250482,"cytochrome oxidase subunit IV, putative",1060
961,LdBPK_120661,6.880722152237943,7.786680453196649,7.5761339452331775,7.644753609506606,"hypothetical protein, conserved",1061
962,LdBPK_120710,7.57422810328016,7.516786491392598,7.436607849008911,7.614855049473375,"DnaJ domain containing protein, putative",1063
963,LdBPK_120720,8.776228868028968,9.024649831179445,8.608365550303125,8.871216714717699,Flagellum attachment zone protein 2,1064
964,LdBPK_120730,9.84665869265683,9.938959800687496,9.71914891131818,10.037824750588342,Activating nitroreductase NTR2,1065
965,LdBPK_120740,8.538699379542408,8.775209824111045,7.4405155211122285,8.463579467456968,n-ethylmaleimide reductase-like protein,1066
966,LdBPK_120760,7.012710712741787,6.401934463592304,7.1204752166965255,5.0,"Putative integral membrane protein conserved region (DUF2404), putative",1067
967,LdBPK_120770,7.009663316679379,5.0,6.942325592300293,5.0,"Putative integral membrane protein conserved region (DUF2404), putative",1068
968,LdBPK_120780,8.601397186726,8.927503813650848,8.58067412952929,8.841509632785137,"hypothetical protein, conserved",1069
969,LdBPK_120800,9.204852236928215,9.134814370320461,9.097777734539283,8.76737110401864,"hypothetical protein, unknown function",1070
970,LdBPK_120850,9.562911145047648,9.913548957906517,9.394136352641889,9.878797450529124,arginine N-methyltransferase-like protein,1071
971,LdBPK_120870,7.093246531103841,7.8286534529492116,6.905342466912482,7.349937697147753,"hypothetical protein, conserved",1072
972,LdBPK_120880,8.410372265301955,8.62730439547766,8.209112703738592,8.634628390436653,"SET domain containing protein, putative",1073
973,LdBPK_120930,7.462113366883571,7.722954589816989,7.400071498347497,7.441993463357438,"hypothetical protein, conserved",1074
974,LdBPK_130010,5.0,6.955668512036602,5.0,6.034548247098469,"hypothetical protein, conserved",1075
975,LdBPK_130030,7.465010864717407,7.356236257289767,7.479431337197736,7.836672171482981,"hypothetical protein, conserved",1076
976,LdBPK_130040,7.35073245171613,7.13789189824736,6.801897413536119,6.486699615514205,"hypothetical protein, conserved",1077
977,LdBPK_130090,10.331062700600153,10.71835219276371,10.244672878416111,10.594282028811806,"metallo-peptidase, Clan MA(E) Family M32",1078
978,LdBPK_130110,6.942375186846578,8.194208979646682,7.70481946718017,8.343664564988233,"SURF1 family, putative",1079
979,LdBPK_130120,7.368602958559182,8.938169346390321,8.724824536653834,8.88359898309093,"hypothetical protein, conserved",1080
980,LdBPK_130130,6.947139517642829,7.429380791310483,7.024895960107485,7.5375924475173415,"Kinesin-13 2, putative",1081
981,LdBPK_130150,7.908988722727962,7.832904706678715,7.879439965995217,8.077767490382056,"hypothetical protein, conserved",1082
982,LdBPK_130160,9.789298611159442,10.0306806639999,9.602797665101996,10.085825533520744,protein kinase A regulatory subunit,1083
983,LdBPK_130220,7.764348022174868,8.258254053507148,7.4926346907629595,8.028571252692538,"ras-related protein RAB5B, putative",1084
984,LdBPK_130240,8.78088591593984,8.585268920763392,8.079289806098659,8.641345191182598,"Domain of unknown function (DUF4200), putative",1086
985,LdBPK_130250,6.225205865965902,5.0,5.925533824229742,5.0,Nucleoporin NUP48,1087
986,LdBPK_130260,9.37935991448763,9.523056769525441,9.24883119280796,9.576824910294985,"N-acetyltransferase subunit ARD1, putative",1088
987,LdBPK_130270,10.843270161953697,11.04083959468534,10.700028392163176,10.91699582044128,ALBA-domain protein 1,1089
988,LdBPK_130290,9.143202225049597,9.691010725545999,8.932154014376566,9.649422487770877,Flagellar radial spoke protein 4/6,1091
989,LdBPK_130320,6.624209879347829,5.0,6.145507171409663,5.0,"Sister chromatid cohesion C-terminus, putative",1092
990,LdBPK_130330,11.17333198036865,11.411047002456094,11.013974177020916,11.341038631677522,alpha tubulin,1093
991,LdBPK_130350,8.264676182148824,8.928641609774488,8.313424267169193,8.942261110922054,"hypothetical protein, conserved",1094
992,LdBPK_130370,8.605466664135372,8.948496099782833,8.704047509886262,9.120442306873306,"TATA element modulatory factor 1 TATA binding, putative",1095
993,LdBPK_130390,9.28447585300532,8.421834173504779,9.330616667294438,9.32905193335993,"ATP-dependent RNA helicase, putative",1096
994,LdBPK_130410,9.79001056370804,10.079868335175174,9.629062840697506,10.023663918197794,"Protein of unknown function (DUF1014), putative",1097
995,LdBPK_130440,8.431283331807261,8.521111920597797,8.061037590063417,8.538812429633058,"Uncharacterized ACR, COG1678, putative",1098
996,LdBPK_130460,11.15262463944762,11.302569010936054,11.098158983460534,11.356866846682387,"40S ribosomal protein S12, putative",1099
997,LdBPK_130470,5.0,7.302569010936054,5.0,7.117437025282619,"hypothetical protein, conserved",1100
998,LdBPK_130500,8.229912108330147,8.106734700097846,7.9875679566954805,8.442620852656338,actyltransferase-like protein,1101
999,LdBPK_130510,7.300595483889963,8.19970033862951,7.117536432710338,7.565540871735753,"hypothetical protein, conserved",1102
1000,LdBPK_130520,6.832208634794567,7.804670896177203,7.030721129360462,7.658516983735857,"hypothetical protein, conserved",1103
1001,LdBPK_130530,6.248463717551032,7.008855563996213,5.913066434944792,7.155001836231253,"hypothetical protein, conserved",1104
1002,LdBPK_130540,7.992862671389028,8.439364277735,7.883809013429703,8.345079526314867,"hypothetical protein, conserved",1105
1003,LdBPK_130550,7.237518604633107,7.648281928549599,7.1165745397769165,7.659602482457889,"hypothetical protein, conserved",1106
1004,LdBPK_130560,9.350596864828633,9.1397846642937,8.96003293266482,9.144760960776074,"mannose-specific lectin, putative",1107
1005,LdBPK_130570,9.208306962353662,9.453073598151633,9.04099769242349,9.39885973840426,"Metallopeptidase family M24, putative",1108
1006,LdBPK_130580,8.377670439334324,8.671348747281726,8.475976104139766,8.861797178079229,"PSP1 C-terminal conserved region, putative",1109
1007,LdBPK_130590,5.0,6.813661035473202,5.0,5.0,"kinesin, putative",1110
1008,LdBPK_130600,9.956739747482416,9.963102801505277,9.832432265740382,9.9289486112354,"Putative GTPase activating protein for Arf, putative",1111
1009,LdBPK_130610,7.276691528845039,7.808210972924222,6.94685983888556,8.295193115885859,oxidoreductase-like protein,1112
1010,LdBPK_130620,9.578157666893844,9.794069583981633,9.530084383475165,9.558120315143002,ubiquitin-like protein,1113
1011,LdBPK_130650,7.308991029000164,7.568366020627623,6.8208579894397,7.847047981098525,"C2 domain containing protein, putative",1114
1012,LdBPK_130660,5.0,5.0,5.0,5.0,"Dual specificity phosphatase, catalytic domain containing protein, putative",1115
1013,LdBPK_130670,8.770144787468645,9.160648574436161,8.709388697140506,9.114944415712584,"protein kinase, putative",1116
1014,LdBPK_130680,7.183326796601633,8.002122846225161,7.258230090449129,7.711486660461295,"hypothetical protein, conserved",1117
1015,LdBPK_130700,8.150080686233494,8.441836474315133,7.992858256458771,8.365038482195706,"hypothetical protein, conserved",1118
1016,LdBPK_130710,8.241969611913074,8.45476866130985,8.105442054801696,8.693005456273744,"Complex1_LYR-like, putative",1119
1017,LdBPK_130720,6.996612353759925,7.079976723632598,6.929316726753496,7.398235228556343,"hypothetical protein, conserved",1120
1018,LdBPK_130730,7.1140769608240895,6.948647656128491,6.940252441292586,5.0,"hypothetical protein, unknown function",1121
1019,LdBPK_130750,5.0,7.900378054166387,6.837323235647414,6.9830170359394135,"hypothetical protein, conserved",1122
1020,LdBPK_130760,9.70574400833288,9.957147371402867,9.272027361236466,9.639396832071146,"mitochondrial processing peptidase alpha subunit, putative",1123
1021,LdBPK_130770,10.368398466579249,10.573637328784807,10.250078287979646,10.475787371974642,"hypothetical protein, conserved",1124
1022,LdBPK_130780,7.332519251373731,6.24169586813981,6.645795484286742,6.5901170347847895,"hypothetical protein, conserved",1125
1023,LdBPK_130790,8.454799142393655,8.305136318943639,8.306274875109347,8.49590494359436,"hypothetical protein, conserved",1126
1024,LdBPK_130800,6.7936157939419735,8.659450295336368,7.8534670131280455,8.525355831983466,"hypothetical protein, conserved",1127
1025,LdBPK_130820,8.75755544330998,8.918449742401158,8.580012112529424,8.97144285296316,glycosyltransferase family-like protein,1128
1026,LdBPK_130830,9.102502309185452,9.072727689585266,8.842028544277696,8.925786358483315,"N(2), N(2)-dimethylguanosine tRNA methyltransferase, putative",1129
1027,LdBPK_130840,8.203712640607707,8.329763875013317,6.956989162841406,8.520693096401002,"actin-like protein, putative",1130
1028,LdBPK_130850,5.0,5.0,5.0,5.0,katanin-like protein,1131
1029,LdBPK_130860,9.381512174732023,9.58543816817018,9.210986973832146,9.501387941205616,"hypothetical protein, conserved",1132
1030,LdBPK_130870,5.0,6.220108088040055,5.0,5.0,"AMP deaminase, putative",1133
1031,LdBPK_130880,8.969443870326282,9.219086557169252,8.86768546429872,8.893256732924709,"hypothetical protein, conserved",1134
1032,LdBPK_130890,9.218194027092984,9.384335489934283,9.136593747333078,9.298722113605708,"hypothetical protein, conserved",1135
1033,LdBPK_130920,7.310884402343126,7.697926444806505,6.648174542279039,7.714304606826788,"hypothetical protein, conserved",1136
1034,LdBPK_130950,8.391728822490743,8.541117248421783,8.083502619830268,8.538686816604502,"Dpy-30 motif containing protein, putative",1137
1035,LdBPK_130960,9.049062889794126,9.427323786357247,8.846467009854333,9.36321698715741,"NADH-cytochrome b5 reductase, putative",1138
1036,LdBPK_130970,8.194458837443527,8.611489639323041,8.193541988566217,8.472961119019947,"hypothetical protein, unknown function",1139
1037,LdBPK_130980,6.429461576757228,7.341256417431258,6.639884741916304,6.6939027410660605,"hypothetical protein, unknown function",1140
1038,LdBPK_130990,8.450649337197135,8.794432274926475,8.15778908628205,8.555831760047939,"proteasome regulatory ATPase subunit 2, putative",1141
1039,LdBPK_131000,10.085290578230065,10.419873175149476,9.866127773025894,10.344156393631208,"leucyl-tRNA synthetase, putative",1142
1040,LdBPK_131010,9.139690221652923,9.526507275495423,9.104316364511728,9.138081546495746,"hypothetical protein, conserved",1143
1041,LdBPK_131020,7.242342621024643,7.4175049075723125,7.275288314435602,7.748955119752549,"DNA-directed RNA polymerase ii 8.2 Kd polypeptide, putative",1144
1042,LdBPK_131030,8.97319715038179,9.222170008681765,8.878504561251242,9.438051611562123,"Uncharacterised ACR, YagE family COG1723, putative",1145
1043,LdBPK_131040,8.948510768837657,9.279027805622722,8.773296307725738,9.18215776633478,"Alpha/beta hydrolase family, putative",1146
1044,REV__LdBPK_041140,8.948510768837657,9.279027805622722,8.773296307725738,9.18215776633478,,1146
1045,LdBPK_131060,8.899957223499184,9.213597436747358,8.84212850416752,9.170467076385938,"calmodulin, putative",1147
1046,LdBPK_131080,7.192957529884656,8.882029057254561,7.085504639426498,8.619489860852333,"dynein light chain Tctex-type, putative",1148
1047,LdBPK_131090,9.88949218991709,10.175540804016768,9.8054260905444,10.219846386024361,"adenylosuccinate synthetase, putative",1149
1048,LdBPK_131120,9.49278831703443,9.702077097551912,8.97047240360133,9.222794481113707,"40S ribosomal protein S4, putative",1150
1049,LdBPK_131140,7.693577469635404,8.314877991535813,7.706034660714351,8.347739717920053,"Thiamin pyrophosphokinase, vitamin B1 binding domain containing protein, putative",1151
1050,LdBPK_131180,7.304748959487096,7.922408831688937,6.775333692780542,7.875136534578582,"XPA-interacting protein, putative",1152
1051,LdBPK_131190,6.41207396253752,6.6337814387954435,5.0,7.284746469577731,"hypothetical protein, conserved",1153
1052,LdBPK_131210,6.794048650259805,7.280896918228884,6.801142917823675,7.528067840594207,"hypothetical protein, unknown function",1154
1053,LdBPK_131220,5.0,5.0,6.2692326638068305,6.66732217787452,"hypothetical protein, conserved",1155
1054,LdBPK_131240,8.81647330376525,9.08055433898877,8.80757561444166,9.063971006964762,"hypothetical protein, conserved",1156
1055,LdBPK_131250,8.837304286407038,9.322488060518078,8.658145005174365,9.151492428425497,"AAA domain/Dpy-30 motif containing protein, putative",1157
1056,LdBPK_131260,10.063971006964762,10.287308951569972,9.97709685490202,10.318647569003655,"hypothetical protein, conserved",1158
1057,LdBPK_131270,7.396530610090025,7.589055531052344,7.216429830876251,7.168025808774629,"Sin-like protein conserved region, putative",1159
1058,LdBPK_131280,5.0,6.913586052861281,5.0,6.60580048418724,"endomembrane protein, putative",1160
1059,LdBPK_131290,7.296182372555435,7.789383260703009,7.76213066217665,7.717071062628415,"Beta-lactamase superfamily domain containing protein, putative",1161
1060,LdBPK_131300,8.460160870765764,8.654378716189589,8.216799061647665,8.671450554212495,"hypothetical protein, conserved",1162
1061,LdBPK_131320,9.458939861890325,9.88804463381521,9.417288968753738,9.924826978841235,"ubiquitin-conjugating enzyme, putative",1163
1062,LdBPK_131330,9.171199716800421,9.145941869576122,9.04008784346988,9.277425832275862,Spindle assembly abnormal 4,1164
1063,LdBPK_131340,9.578008509573255,9.754455366935646,9.421488757760626,9.64962688684053,"hypothetical protein, conserved",1165
1064,LdBPK_131350,7.995727307900221,8.070702659719474,7.963726455310856,8.22385921533063,"Kinesin-13 5, putative",1166
1065,LdBPK_131390,8.899453877566286,9.292632592082427,8.685974493880225,9.155153777765149,"dynein heavy chain, putative",1167
1066,LdBPK_131400,9.245216456947668,9.496556049496295,9.134527717797338,9.582869810246656,"chaperonin TCP20, putative",1168
1067,LdBPK_333380,9.029586671630456,9.173419384081802,8.726001420743948,8.999378514422709,60S ribosomal protein L44,1169
1068,LdBPK_131410,9.029586671630456,9.173419384081802,8.726001420743948,8.999378514422709,"60S ribosomal protein L44, putative",1169
1069,LdBPK_131420,10.281510601492656,10.54929759919863,10.140539466972342,10.630915800718407,pyrroline-5-carboxylate reductase,1170
1070,LdBPK_131470,6.241621180791424,6.877578651839773,6.742198632723257,6.9698350930757975,"Leucine Rich repeats (2 copies), putative",1171
1071,LdBPK_131500,8.342915917084085,8.941754847582963,8.029667802675323,8.985790105189821,programmed cell death 6 protein-like protein,1172
1072,LdBPK_131520,7.63062107783218,7.690745248135749,7.656998453317592,7.72607487021537,"SPRY domain/HECT-domain (ubiquitin-transferase), putative",1173
1073,LdBPK_131530,9.795372464920861,9.986744869859178,9.590618948206577,9.869202374517823,"Ran-binding protein 1, putative",1174
1074,LdBPK_131550,7.336159426484781,8.334252642334231,7.264817823009537,8.393101168859888,"PIN domain containing protein, putative",1175
1075,LdBPK_131560,7.574575242658578,8.452399845911442,7.6514137098223705,8.064570292244026,"hypothetical protein, conserved",1176
1076,LdBPK_131570,7.4214393902200495,7.688917906987809,7.007534417897258,7.744316457865629,"phosphoprotein phosphatase, putative (fragment)",1177
1077,LdBPK_131590,7.3241177626594265,7.78358202520127,7.091420728992051,7.687002494924579,Miltefosine transporter,1178
1078,LdBPK_131610,8.600613556142314,8.748149248981985,8.408714715319823,8.685911841267961,"hypothetical protein, conserved",1179
1079,LdBPK_131620,7.05545478494124,7.814979683760757,6.884064318919013,7.392362752025857,"ras-like small GTPases, putative",1180
1080,LdBPK_140010,8.119420863442087,8.718800526780907,8.02636981157372,8.38327665040765,"exosome complex exonuclease, putative",1181
1081,LdBPK_140030,8.232589562754786,8.192372283598512,7.925487424420381,8.229553863981137,"hypothetical protein, conserved",1182
1082,LdBPK_140050,7.466808326957621,7.098436045340363,5.0,5.0,"hypothetical protein, conserved",1183
1083,LdBPK_140060,5.0,7.384568446894121,5.0,7.206987694756409,"hypothetical protein, conserved",1184
1084,LdBPK_140080,7.158422806584882,7.401831174908948,7.09715314984596,5.0,"hypothetical protein, conserved",1185
1085,LdBPK_140090,6.325782397515805,6.842883706845628,5.0,6.755707200884365,"hypothetical protein, conserved",1186
1086,LdBPK_140120,7.721695227537098,8.31538249631499,8.061791639184012,8.324138352655016,"hypothetical protein, conserved",1187
1087,LdBPK_140130,9.910127937113193,10.373371817181301,9.834897339341488,10.391816923613248,nucleoside hydrolase-like protein,1188
1088,LdBPK_140140,7.138902399933594,7.581642507337991,6.160618572399474,7.186108379813206,"histone acetyltransferase, putative",1189
1089,LdBPK_140150,9.097292024091896,9.09236969962912,9.025346834509827,9.39003380589576,"60S ribosomal protein, putative",1190
1090,LdBPK_140180,10.367001630838441,10.66506478378219,10.23663801418185,10.600766039535229,"carboxypeptidase, putative",1191
1091,LdBPK_140190,10.84220345898919,11.201506367053238,10.775981605682881,11.174873528887417,"Thioredoxin-like, putative",1192
1092,LdBPK_140220,7.341750979265175,7.573231429804259,6.953817658206996,7.638599064664614,"PX domain containing protein, putative",1193
1093,LdBPK_140230,5.0,7.625147758323408,7.167848798590029,5.0,"hypothetical protein, conserved",1194
1094,LdBPK_140240,9.7584728363924,9.91305582402144,9.697943858029253,9.896592348669833,"HIT domain containing protein, putative",1195
